,lat,long,Uwind,Vwind,WS,WD,Temperature,Cloud,Flux
0907200600,35.1999999999999,24.00000000000007,1.8403215408325195,0.86279296875,2.032534122467041,244.88153076171875,295.616943359375,0.7734375,954083.1875
0907200700,35.1999999999999,24.00000000000007,1.8102998733520508,1.6801605224609375,2.4698431491851807,227.13525390625,295.61083984375,0.78125,1714635.0
0907200800,35.1999999999999,24.00000000000007,1.557748794555664,2.0864410400390625,2.6038084030151367,216.74522399902344,295.8779296875,0.84375,2889280.0
0907200900,35.1999999999999,24.00000000000007,1.1631860733032227,2.0609130859375,2.366508960723877,209.44052124023438,296.0986328125,0.6953125,4461208.0
0907201000,35.1999999999999,24.00000000000007,1.2944526672363281,2.78875732421875,3.0745365619659424,204.89923095703125,296.46875,0.3984375,6867194.0
0907201100,35.1999999999999,24.00000000000007,1.0203218460083008,3.0038299560546875,3.172388792037964,198.7612762451172,296.677001953125,0.140625,9331109.0
0907201200,35.1999999999999,24.00000000000007,1.1379013061523438,3.6674346923828125,3.8399083614349365,197.23764038085938,296.85302734375,0.046875,12339838.0
0907201300,35.1999999999999,24.00000000000007,1.2673540115356445,3.6961822509765625,3.9074223041534424,198.92591857910156,296.84375,0.015625,15299579.0
0907201400,35.1999999999999,24.00000000000007,1.2572851181030273,3.4774322509765625,3.6977427005767822,199.87774658203125,296.817138671875,0.0,17837368.0
0907201500,35.1999999999999,24.00000000000007,1.278824806213379,3.1246795654296875,3.3762428760528564,202.2576141357422,296.591796875,0.0,19763802.0
0907201600,35.1999999999999,24.00000000000007,1.447434425354004,2.0229034423828125,2.4874091148376465,215.5845947265625,296.304931640625,0.171875,20988144.0
0907201700,35.1999999999999,24.00000000000007,2.2210569381713867,0.9385833740234375,2.4112305641174316,247.09185791015625,295.859375,0.2421875,21486352.0
0907201800,35.1999999999999,24.00000000000007,1.9097957611083984,-0.22198486328125,1.9226536750793457,276.6300048828125,295.464599609375,0.58203125,21539728.0
0907201900,35.1999999999999,24.00000000000007,0.6735219955444336,-0.8850860595703125,1.1122092008590698,322.73004150390625,295.644775390625,0.46875,21539728.0
0907202000,35.1999999999999,24.00000000000007,1.2319726943969727,-0.1488037109375,1.240926742553711,276.8870849609375,295.510986328125,0.6875,21539728.0
0907202100,35.1999999999999,24.00000000000007,1.430868148803711,0.4405059814453125,1.4971402883529663,252.88853454589844,295.134765625,0.7734375,21539728.0
0907202200,35.1999999999999,24.00000000000007,0.8973293304443359,0.5525665283203125,1.0538166761398315,238.37564086914062,294.937744140625,0.78515625,21539728.0
0907202300,35.1999999999999,24.00000000000007,1.128310203552246,0.3579864501953125,1.1837390661239624,252.39698791503906,295.00048828125,0.7109375,21539728.0
1007200000,35.1999999999999,24.00000000000007,1.8030195236206055,0.1364898681640625,1.8081783056259155,265.6709289550781,294.93359375,0.73046875,21539728.0
1007200100,35.1999999999999,24.00000000000007,2.2313928604125977,0.155517578125,2.2368056774139404,266.01318359375,294.70361328125,0.60546875,21539728.0
1007200200,35.1999999999999,24.00000000000007,2.0217933654785156,0.69659423828125,2.138432025909424,250.98898315429688,294.364501953125,0.51953125,21539728.0
1007200300,35.1999999999999,24.00000000000007,1.186300277709961,1.05078125,1.5847554206848145,228.46665954589844,294.024169921875,0.46484375,21539728.0
1007200400,35.1999999999999,24.00000000000007,0.45447444915771484,0.51812744140625,0.6892046332359314,221.25555419921875,293.982666015625,0.4453125,21581728.0
1007200500,35.1999999999999,24.00000000000007,0.3810701370239258,0.6691741943359375,0.770070493221283,209.65992736816406,294.273681640625,0.3046875,21916992.0
1007200600,35.1999999999999,24.00000000000007,0.8385992050170898,1.831634521484375,2.0144810676574707,204.6002960205078,294.661376953125,0.140625,22839312.0
1007200700,35.1999999999999,24.00000000000007,1.5172004699707031,2.80224609375,3.1866095066070557,208.43212890625,294.805419921875,0.1328125,24474112.0
1007200800,35.1999999999999,24.00000000000007,1.6217107772827148,2.500579833984375,2.980410099029541,212.96478271484375,294.998779296875,0.1171875,26631312.0
1007200900,35.1999999999999,24.00000000000007,1.6109447479248047,2.2558746337890625,2.7720234394073486,215.5310516357422,295.387939453125,0.0859375,29351376.0
1007201000,35.1999999999999,24.00000000000007,1.8410167694091797,2.3593597412109375,2.9926445484161377,217.9650421142578,295.761474609375,0.05859375,32422336.0
1007201100,35.1999999999999,24.00000000000007,2.0317420959472656,2.8291778564453125,3.4831340312957764,215.68359375,295.976318359375,0.046875,35748848.0
1007201200,35.1999999999999,24.00000000000007,1.8883333206176758,2.758026123046875,3.3425307273864746,214.39820861816406,295.9287109375,0.0546875,38967776.0
1007201300,35.1999999999999,24.00000000000007,1.3440961837768555,2.601409912109375,2.9281270503997803,207.32449340820312,296.092041015625,0.0546875,41855056.0
1007201400,35.1999999999999,24.00000000000007,0.9518156051635742,2.4480743408203125,2.626598596572876,201.2461700439453,296.213134765625,0.03515625,44310032.0
1007201500,35.1999999999999,24.00000000000007,0.726323127746582,2.0595245361328125,2.1838467121124268,199.4259796142578,296.205322265625,0.015625,46184768.0
1007201600,35.1999999999999,24.00000000000007,0.8335208892822266,1.5660858154296875,1.7740862369537354,208.02333068847656,296.158935546875,0.00390625,47399616.0
1007201700,35.1999999999999,24.00000000000007,1.0848426818847656,1.1597137451171875,1.5880237817764282,223.08950805664062,295.8017578125,0.0,47937008.0
1007201800,35.1999999999999,24.00000000000007,1.5738105773925781,0.46038818359375,1.6397674083709717,253.69418334960938,295.332275390625,0.0,47997664.0
1007201900,35.1999999999999,24.00000000000007,1.8877887725830078,0.16033935546875,1.8945857286453247,265.1452331542969,294.9736328125,0.0,47997664.0
1007202000,35.1999999999999,24.00000000000007,1.5534601211547852,-0.1255035400390625,1.5585215091705322,274.618896484375,294.611572265625,0.0,47997664.0
1007202100,35.1999999999999,24.00000000000007,1.0087146759033203,-0.0007476806640625,1.0087149143218994,270.04248046875,294.44580078125,0.0,47997664.0
1007202200,35.1999999999999,24.00000000000007,0.4853181838989258,0.0187225341796875,0.48567917943000793,267.7907409667969,294.337158203125,0.0703125,47997664.0
1007202300,35.1999999999999,24.00000000000007,0.6612730026245117,-0.267486572265625,0.7133239507675171,292.0234680175781,294.351806640625,0.19921875,47997664.0
1107200000,35.1999999999999,24.00000000000007,1.1589317321777344,-0.50421142578125,1.2638639211654663,293.51220703125,294.394775390625,0.13671875,47997664.0
1007200000,35.1999999999999,24.00000000000007,2.1960973739624023,0.3783111572265625,2.2284440994262695,260.2258605957031,294.893310546875,0.18359375,0.0
1007200100,35.1999999999999,24.00000000000007,2.126190185546875,-0.1750640869140625,2.133385181427002,274.7069396972656,294.618896484375,0.265625,0.0
1007200200,35.1999999999999,24.00000000000007,0.7274351119995117,-0.18463134765625,0.7505002617835999,284.2415771484375,294.511962890625,0.34375,0.0
1007200300,35.1999999999999,24.00000000000007,-0.9340085983276367,-0.5413665771484375,1.0795600414276123,59.90271759033203,294.60205078125,0.1953125,0.0
1007200400,35.1999999999999,24.00000000000007,-0.5733480453491211,-0.76434326171875,0.9554834365844727,36.87425231933594,294.740234375,0.234375,59879.765625
1007200500,35.1999999999999,24.00000000000007,0.7385644912719727,-0.31610107421875,0.8033663034439087,293.1706237792969,295.1201171875,0.140625,570422.125
1007200600,35.1999999999999,24.00000000000007,2.0699243545532227,0.7073516845703125,2.1874489784240723,251.1332550048828,295.60791015625,0.0234375,1753966.625
1007200700,35.1999999999999,24.00000000000007,3.412933349609375,2.1224365234375,4.019061088562012,238.12332153320312,295.73046875,0.0234375,3638407.0
1007200800,35.1999999999999,24.00000000000007,3.622897148132324,2.6996002197265625,4.518099784851074,233.30838012695312,295.53076171875,0.03125,6108126.0
1007200900,35.1999999999999,24.00000000000007,3.162700653076172,3.0295867919921875,4.37962007522583,226.23147583007812,295.79443359375,0.0390625,9049807.0
1007201000,35.1999999999999,24.00000000000007,3.120814323425293,3.7953338623046875,4.913658618927002,219.42965698242188,295.859375,0.015625,12367909.0
1007201100,35.1999999999999,24.00000000000007,2.590871810913086,3.4052886962890625,4.27885627746582,217.26524353027344,295.903564453125,0.03125,15768261.0
1007201200,35.1999999999999,24.00000000000007,1.6153459548950195,2.9891815185546875,3.3977270126342773,208.3866729736328,295.9892578125,0.03125,19063968.0
1007201300,35.1999999999999,24.00000000000007,0.6943569183349609,2.7577056884765625,2.843777894973755,194.1326141357422,295.882568359375,0.0234375,22054696.0
1007201400,35.1999999999999,24.00000000000007,0.5486869812011719,2.7513885498046875,2.805565118789673,191.278076171875,295.973388671875,0.015625,24572972.0
1007201500,35.1999999999999,24.00000000000007,0.8087692260742188,2.6048583984375,2.727525472640991,197.248779296875,295.925048828125,0.0078125,26492960.0
1007201600,35.1999999999999,24.00000000000007,0.9925565719604492,2.0413970947265625,2.2699053287506104,205.9296875,295.760986328125,0.0,27724224.0
1007201700,35.1999999999999,24.00000000000007,0.9637947082519531,1.360321044921875,1.6671453714370728,215.31777954101562,295.45068359375,0.0,28264624.0
1007201800,35.1999999999999,24.00000000000007,0.51934814453125,0.6932373046875,0.8661988377571106,216.83921813964844,295.029052734375,0.0,28325712.0
1007201900,35.1999999999999,24.00000000000007,0.5589056015014648,0.0084381103515625,0.5589693188667297,269.1350402832031,294.869873046875,0.0,28325712.0
1007202000,35.1999999999999,24.00000000000007,1.132481575012207,-0.1351776123046875,1.140520691871643,276.8068542480469,294.694580078125,0.0,28325712.0
1007202100,35.1999999999999,24.00000000000007,1.1423234939575195,-0.007110595703125,1.1423455476760864,270.35662841796875,294.369140625,0.0,28325712.0
1007202200,35.1999999999999,24.00000000000007,0.8789901733398438,-0.00762939453125,0.8790233135223389,270.497314453125,294.108154296875,0.0,28325712.0
1007202300,35.1999999999999,24.00000000000007,0.8185005187988281,-0.06787109375,0.8213096857070923,274.7402038574219,294.073486328125,0.0,28325712.0
1107200000,35.1999999999999,24.00000000000007,1.0797786712646484,-0.1799468994140625,1.0946701765060425,279.46148681640625,294.136962890625,0.0,28325712.0
1107200100,35.1999999999999,24.00000000000007,1.4008283615112305,0.14300537109375,1.4081089496612549,264.17108154296875,294.107666015625,0.0078125,28325712.0
1107200200,35.1999999999999,24.00000000000007,1.12713623046875,0.476837158203125,1.2238503694534302,247.06912231445312,293.902587890625,0.0078125,28325712.0
1107200300,35.1999999999999,24.00000000000007,0.5387392044067383,0.0886383056640625,0.545982301235199,260.6568603515625,293.6884765625,0.0,28325712.0
1107200400,35.1999999999999,24.00000000000007,0.47510528564453125,-0.2359619140625,0.5304743647575378,296.411376953125,293.9130859375,0.0,28388960.0
1107200500,35.1999999999999,24.00000000000007,0.6058254241943359,-0.151031494140625,0.6243676543235779,283.9984130859375,294.745361328125,0.0,28938352.0
1107200600,35.1999999999999,24.00000000000007,0.7712507247924805,0.682098388671875,1.0296046733856201,228.51028442382812,295.364501953125,0.0,30190896.0
1107200700,35.1999999999999,24.00000000000007,0.8741950988769531,1.1209564208984375,1.421534538269043,217.94943237304688,295.516845703125,0.0,32161520.0
1107200800,35.1999999999999,24.00000000000007,1.2088871002197266,1.4258575439453125,1.8693522214889526,220.29232788085938,295.9208984375,0.0,34761184.0
1107200900,35.1999999999999,24.00000000000007,1.4520235061645508,1.7777252197265625,2.2953603267669678,219.24151611328125,296.26513671875,0.0,37859808.0
1107201000,35.1999999999999,24.00000000000007,1.5772600173950195,1.567061424255371,2.2233827114105225,225.1858367919922,296.528076171875,0.0,41275856.0
1107201100,35.1999999999999,24.00000000000007,1.6162843704223633,1.3564453125,2.1100518703460693,229.99539184570312,296.83349609375,0.0,44800528.0
1107201200,35.1999999999999,24.00000000000007,1.4225330352783203,1.23150634765625,1.8815441131591797,229.1168212890625,296.869140625,0.0,48228992.0
1107201300,35.1999999999999,24.00000000000007,0.9590740203857422,1.0463104248046875,1.4193620681762695,222.50914001464844,296.83740234375,0.0,51348848.0
1107201400,35.1999999999999,24.00000000000007,0.39605712890625,0.8534975051879883,0.9409140348434448,204.8931884765625,297.01806640625,0.0,53969808.0
1107201500,35.1999999999999,24.00000000000007,-0.07201576232910156,0.7654647827148438,0.7688449621200562,174.6253662109375,297.096923828125,0.0,55948640.0
1107201600,35.1999999999999,24.00000000000007,-0.32311248779296875,0.6814641952514648,0.7541850209236145,154.63229370117188,296.8125,0.0,57210048.0
1107201700,35.1999999999999,24.00000000000007,-0.19567012786865234,0.6674203872680664,0.6955118775367737,163.66024780273438,296.159912109375,0.0,57760976.0
1107201800,35.1999999999999,24.00000000000007,-0.18371868133544922,0.4286327362060547,0.46634596586227417,156.7992706298828,295.49365234375,0.0,57821392.0
1107201900,35.1999999999999,24.00000000000007,-0.14983177185058594,0.7752189636230469,0.7895656824111938,169.06094360351562,295.209716796875,0.0,57821392.0
1107202000,35.1999999999999,24.00000000000007,0.1371479034423828,0.546748161315918,0.5636870861053467,194.08169555664062,294.958740234375,0.0,57821392.0
1107202100,35.1999999999999,24.00000000000007,-0.013124465942382812,0.4314756393432617,0.4316752254962921,178.2577362060547,294.972900390625,0.0,57821392.0
1107202200,35.1999999999999,24.00000000000007,-0.31652259826660156,0.4429187774658203,0.5443928837776184,144.4492950439453,294.9287109375,0.0,57821392.0
1107202300,35.1999999999999,24.00000000000007,-0.32993221282958984,0.6626405715942383,0.740234911441803,153.5310516357422,294.95947265625,0.0,57821392.0
1207200000,35.1999999999999,24.00000000000007,-0.35192108154296875,0.7800788879394531,0.8557870984077454,155.7181854248047,294.737548828125,0.0,57821392.0
1107200000,35.1999999999999,24.00000000000007,1.8557653427124023,0.302825927734375,1.8803107738494873,260.7320861816406,294.555908203125,0.0,0.0
1107200100,35.1999999999999,24.00000000000007,1.2707395553588867,0.4010467529296875,1.332522988319397,252.4842529296875,294.29052734375,0.0,0.0
1107200200,35.1999999999999,24.00000000000007,1.2107067108154297,0.1900634765625,1.2255345582962036,261.0782165527344,294.095947265625,0.0,0.0
1107200300,35.1999999999999,24.00000000000007,1.350759506225586,-0.092620849609375,1.3539313077926636,273.922607421875,294.016845703125,0.0,0.0
1107200400,35.1999999999999,24.00000000000007,1.0979070663452148,-0.0671844482421875,1.0999606847763062,273.5017395019531,294.260986328125,0.0234375,63385.375
1107200500,35.1999999999999,24.00000000000007,0.9632949829101562,0.480224609375,1.0763609409332275,243.502685546875,294.833740234375,0.046875,603883.0625
1107200600,35.1999999999999,24.00000000000007,0.921910285949707,1.1423187255859375,1.46792733669281,218.9053192138672,295.3486328125,0.015625,1829212.0
1107200700,35.1999999999999,24.00000000000007,0.7913093566894531,1.535400390625,1.727317214012146,207.26551818847656,295.702392578125,0.0,3773833.0
1107200800,35.1999999999999,24.00000000000007,0.6087932586669922,1.887359619140625,1.983117699623108,197.8778076171875,296.101806640625,0.0,6371771.0
1107200900,35.1999999999999,24.00000000000007,0.6635961532592773,1.9329833984375,2.0437183380126953,198.94741821289062,296.571044921875,0.0,9468455.0
1107201000,35.1999999999999,24.00000000000007,0.9073734283447266,1.7171783447265625,1.9421709775924683,207.85240173339844,296.91162109375,0.0,12888569.0
1107201100,35.1999999999999,24.00000000000007,1.0793085098266602,1.45794677734375,1.8139779567718506,216.51229858398438,297.15380859375,0.0,16422673.0
1107201200,35.1999999999999,24.00000000000007,1.2119770050048828,1.2612895965576172,1.7492111921310425,223.85777282714844,297.147216796875,0.0,19860784.0
1107201300,35.1999999999999,24.00000000000007,1.033064842224121,1.3171443939208984,1.6739451885223389,218.1078643798828,297.08251953125,0.0,22983576.0
1107201400,35.1999999999999,24.00000000000007,0.7251052856445312,1.0427837371826172,1.2701084613800049,214.81301879882812,296.95849609375,0.0,25603152.0
1107201500,35.1999999999999,24.00000000000007,0.3371000289916992,0.8853931427001953,0.9473950862884521,200.84356689453125,296.915283203125,0.0,27579984.0
1107201600,35.1999999999999,24.00000000000007,-0.09135246276855469,0.9168252944946289,0.9213652014732361,174.30982971191406,296.661865234375,0.0,28835488.0
1107201700,35.1999999999999,24.00000000000007,-0.3737783432006836,0.9350061416625977,1.0069491863250732,158.21043395996094,296.120361328125,0.0,29382768.0
1107201800,35.1999999999999,24.00000000000007,-0.3244800567626953,0.9762678146362305,1.0287789106369019,161.61485290527344,295.537109375,0.0,29442848.0
1107201900,35.1999999999999,24.00000000000007,-0.31118106842041016,0.8450069427490234,0.9004834294319153,159.78334045410156,295.38916015625,0.0,29442848.0
1107202000,35.1999999999999,24.00000000000007,-0.27962207794189453,0.5114107131958008,0.5828631520271301,151.33164978027344,295.10986328125,0.0,29442848.0
1107202100,35.1999999999999,24.00000000000007,-0.29384517669677734,0.4655427932739258,0.5505225658416748,147.7403564453125,294.9970703125,0.0,29442848.0
1107202200,35.1999999999999,24.00000000000007,-0.3311738967895508,0.5409822463989258,0.6343011260032654,148.52621459960938,294.895263671875,0.0,29442848.0
1107202300,35.1999999999999,24.00000000000007,-0.30922985076904297,0.46227550506591797,0.5561670064926147,146.2202606201172,294.853515625,0.0,29442848.0
1207200000,35.1999999999999,24.00000000000007,-0.4766693115234375,0.6313133239746094,0.7910563349723816,142.94558715820312,294.765380859375,0.0,29442848.0
1207200100,35.1999999999999,24.00000000000007,-0.24924468994140625,0.7409820556640625,0.7817783355712891,161.4085693359375,294.486572265625,0.0,29442848.0
1207200200,35.1999999999999,24.00000000000007,-0.2692079544067383,0.6222620010375977,0.6779991984367371,156.6053466796875,294.30126953125,0.0,29442848.0
1207200300,35.1999999999999,24.00000000000007,-0.44194889068603516,0.6903285980224609,0.8196781873703003,147.37258911132812,294.24609375,0.0,29442992.0
1207200400,35.1999999999999,24.00000000000007,-0.3360328674316406,0.5571012496948242,0.6505996584892273,148.9024200439453,294.089111328125,0.0,29505440.0
1207200500,35.1999999999999,24.00000000000007,0.23877525329589844,0.037650108337402344,0.2417253702878952,261.03936767578125,294.96484375,0.0,30050912.0
1207200600,35.1999999999999,24.00000000000007,0.8258485794067383,0.3230915069580078,0.8867998719215393,248.63339233398438,295.576416015625,0.0,31296416.0
1207200700,35.1999999999999,24.00000000000007,1.3373031616210938,0.9590587615966797,1.6456528902053833,234.3534698486328,295.789794921875,0.0,33252288.0
1207200800,35.1999999999999,24.00000000000007,1.530740737915039,1.4997272491455078,2.142976760864258,225.58633422851562,296.2138671875,0.0,35845648.0
1207200900,35.1999999999999,24.00000000000007,0.9581966400146484,1.7828502655029297,2.0240297317504883,208.2559051513672,296.683349609375,0.0,38948432.0
1207201000,35.1999999999999,24.00000000000007,-0.012784957885742188,1.9048795700073242,1.9049224853515625,179.61544799804688,296.93994140625,0.0,42374288.0
1207201100,35.1999999999999,24.00000000000007,-0.4344310760498047,1.922576904296875,1.9710484743118286,167.26712036132812,297.103515625,0.0,45906160.0
1207201200,35.1999999999999,24.00000000000007,-0.47939109802246094,2.119384765625,2.1729259490966797,167.25454711914062,297.56298828125,0.0,49321568.0
1207201300,35.1999999999999,24.00000000000007,-0.08525848388671875,2.7081727981567383,2.7095143795013428,178.19680786132812,297.75390625,0.0,52425040.0
1207201400,35.1999999999999,24.00000000000007,0.10210514068603516,3.0821533203125,3.0838441848754883,181.89739990234375,297.6708984375,0.0,55036848.0
1207201500,35.1999999999999,24.00000000000007,0.18675899505615234,2.936492919921875,2.9424257278442383,183.63906860351562,297.384033203125,0.0,57007744.0
1207201600,35.1999999999999,24.00000000000007,0.06995582580566406,1.9574565887451172,1.9587061405181885,182.04676818847656,296.954833984375,0.0,58257168.0
1207201700,35.1999999999999,24.00000000000007,0.29817771911621094,1.2168989181518555,1.25289785861969,193.76795959472656,296.691162109375,0.0,58795216.0
1207201800,35.1999999999999,24.00000000000007,0.8338823318481445,0.20770549774169922,0.8593609929084778,256.01324462890625,296.65283203125,0.0,58853616.0
1207201900,35.1999999999999,24.00000000000007,1.2185840606689453,0.08367538452148438,1.2214534282684326,266.0718994140625,296.7822265625,0.0,58853680.0
1207202000,35.1999999999999,24.00000000000007,0.9565420150756836,-0.12067699432373047,0.9641242623329163,277.1904296875,296.63671875,0.0,58853680.0
1207202100,35.1999999999999,24.00000000000007,0.8735113143920898,-0.275726318359375,0.9159951210021973,287.5184326171875,296.479248046875,0.0,58853680.0
1207202200,35.1999999999999,24.00000000000007,0.937230110168457,-0.2550201416015625,0.9713060855865479,285.2216491699219,296.3046875,0.0,58853680.0
1207202300,35.1999999999999,24.00000000000007,1.1189050674438477,-0.1552886962890625,1.1296297311782837,277.9013977050781,296.0849609375,0.0,58853680.0
1307200000,35.1999999999999,24.00000000000007,1.226914405822754,-0.01025390625,1.2269573211669922,270.4788513183594,295.854736328125,0.0,58853680.0
1207200000,35.1999999999999,24.00000000000007,0.12459754943847656,0.27660179138183594,0.30336958169937134,204.24957275390625,295.384033203125,0.0,0.0
1207200100,35.1999999999999,24.00000000000007,-0.1026763916015625,0.3028841018676758,0.3198143541812897,161.2735595703125,295.2705078125,0.0,0.0
1207200200,35.1999999999999,24.00000000000007,-0.48126888275146484,0.47359180450439453,0.6752102971076965,134.5393524169922,295.077392578125,0.0,0.0
1207200300,35.1999999999999,24.00000000000007,-0.5069417953491211,0.4415864944458008,0.6723009943962097,131.05844116210938,294.86328125,0.0,0.0
1207200400,35.1999999999999,24.00000000000007,-0.19105148315429688,0.7425260543823242,0.7667109370231628,165.57081604003906,294.741455078125,0.0,62217.375
1207200500,35.1999999999999,24.00000000000007,0.06891918182373047,0.7211198806762695,0.7244057655334473,185.45932006835938,295.233154296875,0.046875,605636.5625
1207200600,35.1999999999999,24.00000000000007,0.19260501861572266,0.8082342147827148,0.8308665156364441,193.40379333496094,295.5732421875,0.0,1821004.0
1207200700,35.1999999999999,24.00000000000007,0.09512710571289062,1.5251779556274414,1.528141736984253,183.56898498535156,295.755615234375,0.0,3776172.0
1207200800,35.1999999999999,24.00000000000007,0.3228750228881836,2.284674644470215,2.3073763847351074,188.04388427734375,296.146484375,0.0,6371446.0
1207200900,35.1999999999999,24.00000000000007,0.6587285995483398,2.392531394958496,2.481557846069336,195.3936767578125,296.785888671875,0.0,9474252.0
1207201000,35.1999999999999,24.00000000000007,0.5464277267456055,2.705349922180176,2.759982109069824,191.4189910888672,296.929443359375,0.0,12896257.0
1207201100,35.1999999999999,24.00000000000007,0.19418907165527344,2.240952491760254,2.2493505477905273,184.95257568359375,296.99365234375,0.0,16429958.0
1207201200,35.1999999999999,24.00000000000007,-0.2791128158569336,2.2115602493286133,2.2291035652160645,172.80694580078125,297.212646484375,0.0,19856992.0
1207201300,35.1999999999999,24.00000000000007,-0.3917999267578125,2.4531688690185547,2.4842593669891357,170.9258270263672,297.294189453125,0.0,22963720.0
1207201400,35.1999999999999,24.00000000000007,-0.04285717010498047,2.4967689514160156,2.4971368312835693,179.01661682128906,297.254638671875,0.0,25569936.0
1207201500,35.1999999999999,24.00000000000007,0.4381847381591797,2.5447235107421875,2.582174301147461,189.7701416015625,297.0595703125,0.0,27532528.0
1207201600,35.1999999999999,24.00000000000007,0.5446271896362305,2.625040054321289,2.6809427738189697,191.72108459472656,296.68603515625,0.0,28777360.0
1207201700,35.1999999999999,24.00000000000007,0.6615495681762695,1.6609935760498047,1.7878891229629517,201.7166748046875,296.166748046875,0.0,29318288.0
1207201800,35.1999999999999,24.00000000000007,0.6687021255493164,0.3406362533569336,0.750463604927063,243.00575256347656,296.014404296875,0.0,29377136.0
1207201900,35.1999999999999,24.00000000000007,0.990234375,0.010179519653320312,0.9902867078781128,269.4110107421875,296.32177734375,0.0,29377136.0
1207202000,35.1999999999999,24.00000000000007,1.128005027770996,-0.1687173843383789,1.1405528783798218,278.5067443847656,296.486328125,0.0,29377136.0
1207202100,35.1999999999999,24.00000000000007,0.7422990798950195,-0.16473388671875,0.7603586316108704,282.51251220703125,296.33251953125,0.0,29377136.0
1207202200,35.1999999999999,24.00000000000007,0.7484140396118164,-0.05517578125,0.7504451274871826,274.2164306640625,296.068115234375,0.0,29377136.0
1207202300,35.1999999999999,24.00000000000007,1.1559247970581055,0.160888671875,1.1670677661895752,262.0761413574219,295.806640625,0.0,29377136.0
1307200000,35.1999999999999,24.00000000000007,1.306229591369629,0.19146728515625,1.3201876878738403,261.66094970703125,295.656982421875,0.0,29377136.0
1307200100,35.1999999999999,24.00000000000007,1.0664844512939453,0.2190399169921875,1.0887458324432373,258.3937072753906,295.4443359375,0.0,29377136.0
1307200200,35.1999999999999,24.00000000000007,0.4253215789794922,0.492889404296875,0.6510287523269653,220.79139709472656,295.228759765625,0.0,29377136.0
1307200300,35.1999999999999,24.00000000000007,0.6009416580200195,1.16180419921875,1.3080213069915771,207.35020446777344,294.91845703125,0.0,29377136.0
1307200400,35.1999999999999,24.00000000000007,1.1333580017089844,1.4225921630859375,1.8188647031784058,218.54380798339844,294.966064453125,0.0,29437312.0
1307200500,35.1999999999999,24.00000000000007,1.5810966491699219,1.4930267333984375,2.1746253967285156,226.64100646972656,295.325927734375,0.0,29982384.0
1307200600,35.1999999999999,24.00000000000007,1.142974853515625,1.9920806884765625,2.2966883182525635,209.845458984375,295.935546875,0.0,31231376.0
1307200700,35.1999999999999,24.00000000000007,0.6019802093505859,2.09112548828125,2.1760482788085938,196.05972290039062,296.293212890625,0.0,33197408.0
1307200800,35.1999999999999,24.00000000000007,0.40004920959472656,2.277008056640625,2.3118834495544434,189.9646453857422,296.6337890625,0.0,35800128.0
1307200900,35.1999999999999,24.00000000000007,0.7136116027832031,2.4118499755859375,2.5152060985565186,196.48228454589844,297.0927734375,0.0,38896768.0
1307201000,35.1999999999999,24.00000000000007,1.0967378616333008,2.460113525390625,2.693509340286255,204.02767944335938,297.575927734375,0.0,42305184.0
1307201100,35.1999999999999,24.00000000000007,1.229630470275879,2.57025146484375,2.849242687225342,205.5668487548828,297.884033203125,0.0,45818064.0
1307201200,35.1999999999999,24.00000000000007,1.055551528930664,3.145111083984375,3.3175160884857178,198.5526123046875,297.9013671875,0.0,49214704.0
1307201300,35.1999999999999,24.00000000000007,0.26568031311035156,3.2299041748046875,3.2408127784729004,184.70236206054688,297.838623046875,0.0,52285392.0
1307201400,35.1999999999999,24.00000000000007,-0.0180511474609375,3.13519287109375,3.135244846343994,179.6701202392578,297.73193359375,0.0,54856064.0
1307201500,35.1999999999999,24.00000000000007,0.5024881362915039,2.8791961669921875,2.922715425491333,189.89976501464844,297.635498046875,0.0,56790928.0
1307201600,35.1999999999999,24.00000000000007,1.3160066604614258,2.601104736328125,2.915067672729492,206.83673095703125,297.254150390625,0.0,58011648.0
1307201700,35.1999999999999,24.00000000000007,1.3243341445922852,2.0940399169921875,2.477673053741455,212.3105010986328,296.859619140625,0.0,58537680.0
1307201800,35.1999999999999,24.00000000000007,1.1425962448120117,1.4006195068359375,1.8075566291809082,219.20684814453125,296.482177734375,0.0,58593312.0
1307201900,35.1999999999999,24.00000000000007,1.4109086990356445,1.1663970947265625,1.8306134939193726,230.41949462890625,296.252685546875,0.0,58593312.0
1307202000,35.1999999999999,24.00000000000007,1.4157352447509766,1.260589599609375,1.8956245183944702,228.3177032470703,295.9580078125,0.0,58593312.0
1307202100,35.1999999999999,24.00000000000007,1.3402776718139648,0.8081817626953125,1.5650885105133057,238.9102020263672,295.707275390625,0.0,58593312.0
1307202200,35.1999999999999,24.00000000000007,0.8776988983154297,0.4668426513671875,0.9941315054893494,241.99176025390625,295.419677734375,0.0,58593312.0
1307202300,35.1999999999999,24.00000000000007,0.9803142547607422,-0.0137939453125,0.9804112911224365,270.80615234375,295.221923828125,0.0,58593312.0
1407200000,35.1999999999999,24.00000000000007,1.239445686340332,-0.2537994384765625,1.2651638984680176,281.5723876953125,295.064208984375,0.0,58593312.0
1307200000,35.1999999999999,24.00000000000007,1.0356674194335938,0.21075439453125,1.0568937063217163,258.4975891113281,295.615478515625,0.0,0.0
1307200100,35.1999999999999,24.00000000000007,0.9009609222412109,0.2305755615234375,0.9299976825714111,255.64486694335938,295.38671875,0.0,0.0
